,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Atu0029,6127.955328243072,0.6396459352778125,0.11977243792998056,5.62642920560919,3.5544647294821975e-08,2.9776634252981304e-07
Atu0030,308.50033486011495,0.08854260139484854,0.13830345532438829,0.6561371338328235,0.5086119306494701,0.6069397184708034
Atu0031,729.8636431757502,-0.20707963421038122,0.14342257469546663,-1.6048243398608748,0.11978917604641288,0.18244381249322214
Atu0032,159.18816303157163,1.3121503516329256,0.17555529815967813,7.2033019175755,1.1985115577779805e-12,1.770984889537519e-11
Atu0033,2588.8295990617758,0.8045198882049303,0.12375129215504249,7.068310064950858,6.140785548962265e-12,8.486194659456582e-11
Atu0034,2157.5114587093703,0.8867209978610977,0.11782527639563803,7.969790105824319,1.0885345524417755e-14,2.1391942201820108e-13
Atu0035,1494.3341973664199,1.1314287572669,1.0979818314228773,0.9949001939642679,,
Atu0036,319.42489546337026,-0.29615156997544034,0.1407830023337064,-2.1124504193288303,0.03327853441179367,0.06643885421336627
Atu0037,789.7945446863284,-0.4982025487653131,0.10673025686202184,-4.3279986313588115,5.460551110490424e-06,2.956177336663529e-05
Atu0038,182.24856911595967,-0.31228241531558737,0.17615806229230307,-1.6940226871336432,0.07274773591656614,0.13572884589169504
Atu0039,512.4145449411882,-0.18581686152376053,0.11949213179493419,-1.5645757778335423,0.1177721904013555,0.18522227936926172
Atu0040,877.3476642481465,-0.33016325985973244,0.11620384055868742,-2.916093718984011,0.0040603481964524,0.009995015793537152
Atu0041,684.8517029758501,-0.3227694268251423,0.11421044094443618,-2.7291915603114054,0.006253898755744579,0.015720783808387997
Atu0043,978.4469067091454,-0.5453890297934265,0.12988405910630096,-4.268193701930197,1.6715450301498182e-05,7.884775986158072e-05
Atu0044,2835.6646961449346,1.7828721404115635,0.15305120302975192,12.201884043048537,9.29415211192679e-33,6.282018602653759e-31
Atu0045,5655.69494155665,2.1175362477056865,0.15058045609899318,14.643209340168486,8.386424502157642e-48,9.87324884559825e-46
Atu0046,1251.9848602401667,0.29657128510090974,0.13556614082363594,2.1732106893035246,0.02630498982874533,0.05198758900132446
Atu0047,1995.5053367616172,-0.3637137234208768,0.11345002901388912,-3.1817063510265187,0.0010542230106629022,0.003258263705336832
Atu0048,2427.62023795998,-0.7230928740268786,0.12550701748727464,-5.648558509633481,4.250962273704778e-09,3.8582893704365644e-08
Atu0049,295.6546737444522,0.3037324150137549,0.17005589640444885,1.8117728630061753,0.07845942016067242,0.13625268847626154
Atu0050,997.8948049862105,-0.21423123499454716,0.11633564403992269,-1.775896647841828,0.06659829133404938,0.12150288235792196
Atu0051,398.54224930496486,0.0019570904407576755,0.13436781475355206,0.015809235487002332,0.9986856178704006,0.9998893732256842
Atu0052,728.2729252621257,0.13875354616038213,0.13187580373967223,1.06790664804645,0.3059343728800884,0.4052035296236722
Atu0053,1158.3054043319694,-0.41229948178267584,0.33651653384820623,-1.206436147775391,0.20569632782077032,0.28365991942203483
Atu0054,3408.5721416046645,-0.3066499674632177,0.10955837654038231,-2.8174148981722946,0.0054649867556433316,0.013458148829605715
Atu0055,2579.0657732975533,-0.37735851548841864,0.10316418966325913,-3.375753548836204,0.0004139124565100353,0.0014709758326416358
Atu0056,11881.316704305831,-0.5546494327383441,0.13135767725274305,-4.129256523447462,2.039585984455666e-05,9.979127336791051e-05
Atu0057,2630.42644433951,-0.4311524482005465,0.32525165515509996,-1.2649208084998218,0.2110784388734036,0.30444812354213274
Atu0058,1711.2127293472317,-0.677302683076071,0.1412988689243968,-4.532966808266906,3.6661872941508744e-06,2.1822095082757005e-05
Atu0059,279.7959964427628,-0.6736048349848953,0.18924299718130044,-3.68214125928721,0.0004153258910788852,0.0014743037429924201
Atu0060,202.09831722876027,-0.27940059016720986,0.25266108065077747,-1.0714930350432113,0.27159486989775294,0.4024072355944224
Atu0061,321.330834198969,-0.29784697990765574,0.13706798132651357,-2.050280177329031,0.036560671396121354,0.07059256753520438
Atu0062,542.0575915763329,0.6872917100491069,0.18238422242944108,3.683981499957779,0.00020989753199056712,0.0008038749351880995
Atu0063,6896.617352140536,0.7887674168882172,0.30446715656821327,2.627615166543437,0.010602916710420128,0.026031031827735335
Atu0064,1905.8869858392109,1.2867057346616386,0.28658263452763244,4.631770784000989,4.472984842748541e-06,2.439486273191705e-05
Atu0065,1067.5728835803113,1.1792497457666233,0.30459658109973414,3.89653449351513,6.1695032498888e-05,0.0002623856014519602
Atu0066,86.49653451137681,1.290879972739132,0.34188832222228105,3.46690909660688,0.0003852858900445194,0.0014020186968130533
Atu0068,511.2785028561414,0.019190357743668257,0.13971172787830166,0.13179743499663063,0.9126816283429257,0.9496215356596613
Atu0069,313.1320584184118,-0.014121216835012149,0.1584743764704593,-0.08585165395602865,0.9282098675702731,0.9659303144677294
Atu0070,955.1688807746051,-0.003260464011504194,0.12648846739939668,-0.02856799318838219,1.0031046137057034,0.9800669999567874
Atu0071,594.1861683925388,0.21066893487814572,0.12959704882931555,1.5853491398379658,0.12873542963749873,0.1902690444278369
Atu0072,426.841812686033,-0.03303032866290222,0.13697384230313703,-0.2223523173726232,0.8198032080083495,0.8736160466636866
Atu0073,617.4448050222617,-0.1926132862327256,0.11383765837997,-1.67228939647296,0.1084149142748052,0.17828381635152482
Atu0074,392.1588489818175,-0.6593565662385777,0.14025732075943237,-4.477993110609153,4.087249419240742e-06,2.252347206171563e-05
Atu0075,85.19847994267336,-0.43151083406172136,0.21181871652662757,-1.9809743363266676,0.04039908366748698,0.08046498253006992
Atu0076,163.46200541366323,0.14173652795194708,0.1830354189820093,0.7148376937389863,0.4622160651338034,0.5499299514759148
Atu0077,593.0463341445484,-0.2918646401170991,0.15034896442692935,-1.9077337023940133,0.0528584049859267,0.0908221404488607
Atu0078,250.59222005886738,-0.8532337117031227,0.20474680624125913,-4.438231731556754,1.7905939703934867e-05,8.814635297106742e-05
Atu0079,1934.8017681551617,-0.691140337490828,0.10708172892641284,-6.540669509685148,6.012893954536016e-11,6.772641562609462e-10
Atu0080,372.6109900658182,-0.10951883605917315,0.13286147141613056,-0.8946214859078874,0.35916579150020256,0.49441883560127453
Atu0081,798.8706165388468,-0.6142596157291117,0.1130816298070015,-5.017549102007228,1.6602738567862112e-07,1.2781642657401736e-06
Atu0082,17843.25854474893,0.03958284618885709,0.09385450100289446,0.43666874423527385,0.6717225421673139,0.711219469348874
Atu0084,6989.378186036097,-0.6003162583351077,0.1051234004804368,-5.911474255074705,1.7084027563983893e-09,1.780145442400948e-08
Atu0085,1281.9098049685444,-1.2173717677158458,0.12272880517632712,-9.864428130455149,3.0461052998710433e-21,1.012986695500628e-19
Atu0086,426.28872177710275,-1.037039977135957,0.2100372944015799,-5.166928372190354,5.848043346458796e-07,3.866339364249536e-06
Atu0087,18795.901610654324,-0.16840781388782447,0.09040459091026339,-1.74721935220974,0.06512060195272418,0.11200908411287407
Atu0088,1524.6977581774074,-0.6743215905160259,0.13186979235949714,-4.759952092581125,2.594660583323547e-06,1.5256406597727696e-05
Atu0089,6195.686376300821,-0.9152767432485215,0.21222381915469637,-4.137912095057423,1.5133797369154681e-05,7.55037341231998e-05
Atu0090,1957.9442250160714,-0.6147850259438465,0.17308186411081875,-3.521805962906925,0.0006688719927068325,0.002306060246284054
Atu0091,754.3008931545374,0.3905954563981107,0.1367162736292901,2.8813268552236813,0.0032863861156349344,0.009184428561829378
Atu0092,1071.4141990153475,0.2729392678571608,0.11220286821734493,2.5296660786887104,0.009237469596304636,0.02200375893573889
Atu0093,474.68314087736036,0.32780582681837694,0.17642222983874012,1.8939492458243785,0.04702374651645497,0.09501760479042731
Atu0094,533.7695001178433,0.986978390348198,0.1221704016800611,8.152315066792323,2.4086575594838215e-15,5.105353943676939e-14
Atu0095,801.1703506978437,0.2095365216225406,0.1500428767660139,1.423694020133421,0.18226293547677816,0.2560635905586302
Atu0096,2526.8461648004513,0.6118286560588635,0.13856474147525213,4.555045026952643,6.246936747175638e-06,3.4055749155153506e-05
Atu0097,383.25979334571576,0.008954700283753256,0.13791163059088205,0.06650813584779414,0.9287649734038033,0.9651696794454899
Atu0098,674.4274255433508,0.7063807802300855,0.11318784645363363,6.6360974753309545,2.1163442761465315e-10,2.433200044765393e-09
Atu0099,806.3967541172354,-0.6586511733002773,0.1574762677327543,-4.393821133781717,5.003486003086366e-06,2.937621476339752e-05
Atu0100,834.847821371081,-0.8473610261518295,0.13512480197641416,-6.422858628167633,6.763099868411464e-10,6.775835693208675e-09
Atu0101,2489.2431965139385,-0.5219683731263206,0.15535791835806342,-3.128178217913857,0.0010717693852712964,0.003423390601542279
Atu0102,199.3135178388705,0.7518851666389972,0.18964109914440322,3.791663044320079,0.00011771375985140306,0.000483762103798882
Atu0103,1074.7961978882463,0.1661165311617015,0.12195021621087311,1.3170036478779397,0.16685708477462086,0.26092168349736555
Atu0104,749.3731008779056,0.2833372535244027,0.14578027733244403,1.980289550709501,0.052965347068974544,0.09722009723195811
Atu0106,550.0949806103475,-0.9272677431902512,0.1562575492765233,-6.03646644389541,1.91358667614566e-09,1.886258538084604e-08
Atu0107,174.5443882898207,-0.8913603075248794,0.24850683542455207,-3.9558963768568947,0.0001268746692920452,0.0004908602452642207
Atu0108,2759.6925115956487,-0.24040889886784464,0.1303718041178171,-1.9684379338438505,0.052195814609215026,0.09999674260607404
Atu0109,285.4945252654329,-0.14102580614282162,0.15483487362180878,-0.863166148493606,0.3687022079646974,0.4840963957547633
Atu0110,2306.157880438981,-0.052004339308135694,0.10217469072951138,-0.48700983540763754,0.6071153980265773,0.7318833664220413
Atu0111,221.2609286013301,0.6726425303928407,0.23725084697482338,2.909426148071709,0.005440813276078698,0.012981967721609727
Atu0112,952.8079396837737,-0.5093612513295336,0.1770281252551131,-2.8653173261732316,0.003880562930245798,0.010531143019267108
Atu0113,670.3223029092334,0.17149377948664696,0.13069712905420294,1.405565934277324,0.17104517118991228,0.27073704999672676
Atu0114,233.35646340323,0.4748509873818565,0.17111667029907307,2.702425567737294,0.008582133767983731,0.020995633960863697
Atu0115,44.121801696497954,0.1250924424924126,0.3172222412471764,0.4212401084061241,0.6453773906235749,0.7630482817120271
Atu0116,103.18986551920744,-0.19190440236171252,0.19912033318704195,-1.0210304184961299,0.31391252751227955,0.4172268964902087
Atu0117,30.90913801186595,-0.5275738855252295,0.3103224496331796,-1.683838246756626,0.09385210437497105,0.1472542957929543
Atu0118,215.0267589807335,-0.19455144055156376,0.15573242925765846,-1.2786331362837946,0.21431341425373318,0.3261023212155162
Atu0119,181.0225816358309,-0.6117104785932111,0.1765272368951842,-3.3346995569629074,0.0005998717623033917,0.001989740315218372
Atu0120,217.65781670679976,-1.000375340555333,0.2183112553257761,-4.522466537673046,1.2638903882233656e-05,7.000372141498144e-05
Atu0121,5919.922833547302,0.471360949565708,0.15705887242585553,2.9654230481241646,0.002377684026585693,0.006577560905081902
Atu0122,25622.98209390793,0.797427046062292,0.12760851914483035,6.272261477023466,8.945174178529694e-10,9.940017382114071e-09
Atu0123,175.99849219733585,0.89590265423877,0.22882704397555964,4.019542370764318,6.132782102514376e-05,0.0002682300040785096
Atu0124,438.8618333028403,0.43413594542067413,0.1484944067593263,2.7965275867781516,0.0044903395670521885,0.011689928230515229
Atu0125,834.8967793983131,1.2318637366417686,0.14101813953662418,8.422985172812723,3.1723289930400275e-17,7.603154441372849e-16
Atu0126,7386.371251419391,-0.5096288988661402,0.12249271326384645,-4.108932442760924,4.6066740732857514e-05,0.00020959932974241614
Atu0127,1764.8718819627038,-0.5807455086787964,0.11897421491084263,-4.490856876140287,3.0503265369306838e-06,1.6403573114317436e-05
Atu0128,578.3336578329926,-0.6422785346350484,0.12414585731580406,-5.274504219852995,3.4525995754201497e-07,2.341134564765488e-06
Atu0129,531.6908953460802,-0.8489172643918448,0.14769600902973776,-5.739733401873889,1.4081839351151643e-08,1.263415795649344e-07
Atu0130,209.56686998337926,-0.9192132943146429,0.15675254250445933,-5.424637589284447,3.960481828230853e-08,3.162904042861075e-07
Atu0131,407.96989318022065,-0.7136437902706317,0.14999493068869366,-4.592088437464361,2.287338723768113e-06,1.3243931101360306e-05
Atu0132,1011.1535931095606,-0.4328501064133909,0.1002220602044845,-4.5179781941396016,1.3718563047691417e-05,6.90475572417259e-05
Atu0133,741.3326330760578,-0.008130518755455955,0.11152923320119218,-0.07204660897168616,0.9256807951598993,0.982703993034931
Atu0134,177.76077884349806,-0.21791102601247633,0.2033223245136528,-1.199964574895745,0.2519633836140994,0.364702551406933
Atu0135,872.9453968620057,-0.700966048349239,0.18488010906048946,-3.8424217075331777,5.7627784825991524e-05,0.00026456797082748747
Atu0136,718.1320938497263,-0.6512363094413992,0.1865222688373676,-3.387113366223951,0.0004095429693030623,0.0015443963871624464
Atu0137,928.6073503458878,-0.35162770042869185,0.1057165739324305,-3.249490427620988,0.001369767732646021,0.003989519612050244
Atu0138,370.8105199802283,-0.5694679713286301,0.17068901505422654,-3.5598496524799215,0.0006859873097516191,0.0022495522794732303
Atu0139,752.480239910361,-1.079894524909668,0.1636561893893589,-6.495850077206634,1.2008890988685297e-11,1.6850365653037854e-10
Atu0140,1264.9110280682623,-1.0035126677554533,0.13647951337949776,-7.447236947349327,1.335542584108568e-13,2.285094125365412e-12
Atu0141,5302.626635983206,-0.5802560591006992,0.15697714792103276,-3.7724839826731245,0.00011780165436236463,0.0004729982075801478
Atu0142,5317.612364670134,-0.48249769155888367,0.15721758814829995,-3.0068777121986914,0.0031708662127644337,0.008958848632043659
Atu0143,750.9359272641121,0.8951849856466109,0.19371973027489314,4.977211455223087,1.8108264350284016e-06,1.12438655317871e-05
Atu0144,60.31482908021037,1.704516099756566,0.37386728021871135,4.892474293403085,2.7863619230403634e-06,1.6158616623455018e-05
Atu0145,467.74382404775446,0.34964237742519405,0.20878356349048796,1.7849557297512464,0.07572318518222532,0.130781524725495
Atu0146,128.91508634473954,-0.1153102535292896,0.17789095467670374,-0.633046774132416,0.5654085976560542,0.652596184931991
Atu0147,92.16634297405426,-0.6427047236146359,0.20020751240960574,-3.0420024837130164,0.0022301423982909368,0.007011875016181762
Atu0148,279.56303952690723,-0.403430657107844,0.1716502856875875,-2.514983788820021,0.013927637168352037,0.029457753977444247
Atu0149,2509.734173425376,-0.3551415096202912,0.13709302252108488,-2.537923239492047,0.014149409674502038,0.03154761975771167
Atu0150,4933.392828606119,-0.209254527102617,0.15830560731798465,-1.2876613946518805,0.18585038186932104,0.27262911847051063
Atu0151,2691.239763533072,-0.05851394046010035,0.12693510503465133,-0.46462129033929145,0.6673941152950378,0.7653332526789426
Atu0152,20.96698106522455,-0.2899695130868714,0.42257891752348903,-0.6843958681630613,0.4761573273875825,0.5800818585276755
Atu0153,520.4067673973359,0.43282764297316384,0.10988563922286054,3.954570528628308,0.0001314308735692348,0.0004905710974029796
Atu0154,354.56447402342934,0.3487224275672801,0.1482866410166536,2.3956630642635313,0.01536532149784874,0.034532231824682
Atu0156,188.6012280899001,0.03257251305424036,0.1587656859869657,0.2140333064790492,0.7945294115280607,0.8857123177576727
Atu0157,3146.2255630747977,-0.20007983619780156,0.11198694005502777,-1.910723700660993,0.06860607173594323,0.11558535955562045
Atu0158,947.9040970439872,0.2592017217397502,0.14141913459327923,1.8835259546678795,0.06642530617850413,0.1208986907144971
Atu0159,637.596292069702,0.17984505333295703,0.14882368673639665,1.274797038241529,0.19428750803938205,0.2827837031908543
Atu0160,587.4817603899007,0.4094599363427693,0.1235213270719478,3.3488277910739392,0.00044144992968853645,0.0016467559499605024
Atu0161,1132.0008187868177,1.3147436482197044,0.2156177179282072,5.913890544383595,7.457470625911982e-09,6.916578474423474e-08
Atu0162,466.6939105416899,1.4934385275022155,0.14028269893935155,10.70199036483565,3.481993590916861e-25,1.4498923626290666e-23
Atu0163,1306.8667640709855,1.3252594734427332,0.19338760296751564,6.619120815284187,2.2854188695690694e-10,2.348266407658682e-09
Atu0164,747.1170656978605,-0.07525809218679724,0.15058727955833845,-0.46915855109636545,0.6450964961642781,0.733420613988325
Atu0165,138.5892389818242,-0.3330367020700741,0.1930223879046619,-1.8877917012385663,0.07335192186682515,0.12127664737343569
Atu0166,62.2888538782332,0.04895298534087558,0.2636525120452854,0.1966673992035189,0.8492409331875033,0.9312195855503232
Atu0167,263.4994202455558,0.49495961471853733,0.17150110660094064,2.951244348617296,0.004060287181735276,0.010928153568254422
Atu0168,357.1677029105435,1.0301775001464786,0.17213153764755215,5.810785917229632,4.760555129397095e-09,4.4526031715394397e-08
Atu0169,846.9013215832167,0.6691608427841026,0.15100029223518727,4.805813350054784,3.2645657156332692e-06,2.0487067434523557e-05
Atu0170,388.9582325441511,0.49471251610782885,0.2268011191331472,2.40957879636077,0.01786625768688104,0.03865484391236338
Atu0171,62.6783354463045,0.2078320352036822,0.23020160669561543,0.8761269494634771,0.4220292529805276,0.5073856739774179
Atu0172,31.376779860097514,0.7703853101110671,0.3518309681882708,2.2233634247106493,0.03264975151396464,0.061662490004853444
Atu0173,163.01195208431997,0.14013485288247404,0.20066977793083823,0.7135231098698354,0.47332157163310595,0.5402648470275839
Atu0174,35.15401486645856,0.6744317644554797,0.3220473284315047,2.141338538654732,0.032004961086803514,0.060465161080800814
Atu0175,46.41843013767468,0.4515823659719979,0.27455254928851325,1.6376626501863514,0.1088964191544263,0.1831876267057461
Atu0176,49.99732322884458,0.327486871426673,0.29867591063407645,1.2183510779634488,0.2265276266684575,0.32833313509976736
Atu0177,65.70309105238144,0.4000662168147048,0.27929812484881433,1.490193390496102,0.15180062533779545,0.22667017519230837
Atu0178,94.44300577567338,0.7951326358525052,0.28915721179155907,2.8893415808964105,0.004537629385792754,0.011290146645945477
Atu0179,146.30026319808937,0.7716383672990293,0.24498081301580396,2.948724252940077,0.002228721789475548,0.00626310708269308
Atu0180,46.700398344805464,0.8121739555567835,0.405487405601021,2.162268034442266,0.032962927479150986,0.06311132730176715
Atu0181,60.277529325760035,1.1334498749029382,0.3684410247393546,3.1701770889261667,0.0019100710436799118,0.0053654971505879175
Atu0182,228.7551941878759,0.6087886661960331,0.26012710779306714,2.2767522699631897,0.025133115878374523,0.051299190695831075
Atu0183,873.9602620406718,-0.28490788416350343,0.16549853119026603,-1.732635716290988,0.09483670914655298,0.14898004193221978
Atu0184,1766.8122614166452,-0.0624931693004145,0.21539601769771882,-0.29507178204854934,0.7698849519366525,0.8063996527906315
Atu0185,621.1451260454337,-0.4677673947316476,0.2264476426755624,-2.0763004251580783,0.03241939257143828,0.06377301932130384
Atu0186,1387.4855297327902,0.4491587879925666,0.12067079696385177,4.16163073567628,6.476147629546436e-05,0.000269707307571218
Atu0187,1002.111277924984,0.1985303721851601,0.111980978905637,1.6035974127196633,0.09583933204861808,0.1702186886201087
Atu0188,656.7779377779883,0.11899874562477065,0.1198070692204323,0.8792911137504472,0.3670093302710377,0.4819363467121832
Atu0189,783.8860176198274,-0.07861810689813223,0.12119370652008415,-0.673091118871484,0.5328305357135886,0.5798798031364807
Atu0190,1151.8947228668533,-0.042940967737672295,0.11567796129579172,-0.38958672394018296,0.7157788462078941,0.7932589289087315
Atu0192,601.4385469720228,0.20196644535875083,0.12024321114436795,1.8685793973576166,0.0690833374063681,0.1234140539230558
Atu0193,372.7016903274561,0.37981460632123704,0.15715413237676965,2.394553111232963,0.0175446000707229,0.03977723526374962
Atu0194,296.5811062455905,0.2802053566048325,0.17335315392848455,1.5276047843609135,0.1078014231857175,0.17632488187869166
Atu0195,854.8504799233824,-0.6092501970446699,0.12267018541919195,-5.033896174132904,1.0778871275825836e-06,7.154039974857859e-06
Atu0196,43.45221085730506,0.746235420496322,0.30880355489973593,2.595289020610611,0.008337623212840345,0.019582102712702627
Atu0197,64.25288078382663,0.6077456722511608,0.2897646801924833,2.0592214573753633,0.04061940811882154,0.07440713569002641
Atu0198,74.94666653242295,0.5229361861043779,0.3123582681442449,1.8650306581615643,0.07077140315320954,0.12024576427144794
Atu0199,322.52602368435026,1.1377409631822397,0.2557385960892733,4.779170271392544,3.0893163440089423e-06,1.8758626843141632e-05
Atu0200,404.60908885462,-0.02464095317742685,0.11939668881738137,-0.20478773903332254,0.8150542600155324,0.9214146374775933
Atu0201,2074.4525869281792,0.9351682243763875,0.12046267682194248,7.924466187020111,2.655182824580629e-14,4.704954252843361e-13
Atu0202,889.1585185856172,0.1401974583181915,0.18101622652581154,0.7655587363409417,0.4389718715340205,0.548422713398413
Atu0203,105.03484994136682,0.5243558340500987,0.22706628758964537,2.5860761702238313,0.010987915267536046,0.026298298791442555
Atu0204,157.1112627528542,0.17597982265317327,0.17450406987704967,0.9285744292626716,0.3306069593572561,0.4269606509979729
Atu0205,3010.8226425019407,1.2076572906785037,0.2820569821591818,4.3734228908614865,2.961033957298332e-05,0.00013301808962768854
Atu0206,148.0351955145759,0.07684007100736899,0.18867348301846032,0.40577270061640835,0.6780045438150967,0.7610591498689743
Atu0207,216.761268699699,0.3309105029958441,0.15689186352221354,2.1114721308154527,0.031785308432126354,0.06824505158688003
Atu0208,635.4271264488501,-0.26005002540313416,0.14582411158203898,-1.9655400903010578,0.06135767167438348,0.11007490177622416
Atu0209,1082.7528196849396,0.9490516409457342,0.14162850367004545,6.503486629200116,1.465184301502662e-11,1.9741315505018312e-10
Atu0210,327.63351402412496,0.04213952146731618,0.14543406399315317,0.29015901284065204,0.7294774469595067,0.8265468211102098
Atu0211,780.6485828785303,0.04931778198391589,0.1186623807043208,0.40571099271235456,0.678189514289428,0.7791840675348914
Atu0212,396.8121147714071,0.25011409192496237,0.14159390313810785,1.7152678214121584,0.06906129763033175,0.12708066806959198
Atu0213,1270.6533723941718,-0.2766168229525495,0.12439956217932463,-2.230308763842117,0.03327564593321565,0.061159306090984356
Atu0214,795.8585667198772,-1.040619388262519,0.1799214583171031,-5.648366446051048,1.634564943701939e-08,1.4610596859699053e-07
Atu0215,330.00853474483887,-1.315525328976684,0.18905518160223128,-7.266878174703015,3.213488297680663e-13,5.006736333475371e-12
Atu0216,107.86611566568166,-1.0825081261475715,0.19347311469483144,-5.472991938354778,1.221380399075931e-07,9.562404442142864e-07
Atu0217,216.14806663764767,-1.0426077766096271,0.22251867220668187,-4.890375375243798,7.302554520576413e-07,4.667596135660725e-06
Atu0218,393.279961101499,-1.0140202201640458,0.19878933753603975,-4.544489213020252,2.311043382819454e-06,1.3504515701250107e-05
Atu0219,411.2562575907166,-1.2591864619508795,0.14030907082922212,-8.830687181232793,2.2292930278680393e-17,5.20465181127552e-16
Atu0220,172.97474021108604,-1.6066009215920534,0.2065991983697459,-7.959447525022944,4.033980449433546e-15,7.605661526423699e-14
Atu0221,661.7593331474669,-1.2763733492119782,0.16670362985669843,-8.208728849218506,3.6110500437434e-15,7.014087052217048e-14
Atu0222,333.03884189020295,-1.5512480203480172,0.15383721097051473,-9.685643986506184,1.9968276628725048e-22,6.725584126560922e-21
Atu0223,296.8681378043205,0.059861122985269064,0.18794964488986482,0.34846800121149046,0.7555158072621689,0.7923871550950762
Atu0224,972.6084247403973,-0.5083564261185987,0.10906065691478743,-4.5076162602114715,1.2420135841983922e-05,6.271069250188341e-05
Atu0225,47.68773223694616,0.6632929942672395,0.26487006948170644,2.62535672103857,0.010329892753587226,0.026146706520413773
Atu0226,253.9930315047647,0.12081461322286925,0.18327917819894757,0.6839643414696953,0.4689371749831169,0.5727476339839733
Atu0227,118.76782166890145,0.15202119769150427,0.23318220715822102,0.6324513588431737,0.5248360072902871,0.6395990572091154
Atu0228,175.29510177923612,-0.2737636298007608,0.15349049422663882,-1.82554248585528,0.06701076029045196,0.11693247203762966
Atu0229,323.788393126061,-0.03533940424224261,0.29625832053559725,-0.12746591990963965,0.9447736081824439,0.894129868113999
Atu0231,237.56862309795937,0.01603800482919724,0.17072352802272286,0.09819721694648864,0.9103652185505648,0.9055001299951747
Atu0232,418.10781721010244,-0.5385636408900779,0.2056370661059428,-2.6591827449383847,0.006011886868691778,0.015569244737690247
Atu0233,851.0783847930662,-0.7871271029048645,0.10444230843639732,-6.980787125550772,1.3753041034380063e-12,2.098709554556851e-11
Atu0234,118.38273335031661,-0.0423419994106932,0.1875124411013806,-0.2185983541673799,0.8451868663223661,0.8486587798069659
Atu0235,542.8503996287761,0.21158000665766355,0.12904226921593764,1.7036069053655432,0.07739984985264871,0.12308368210155289
Atu0236,363.5403677768324,0.5809261716650754,0.26023230353773735,2.3296758217378515,0.02601254735301568,0.05521915578555454
